what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840615805
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606840621142
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1606840628229
activated,perspective,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CPerspective",1606840628287
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1606840629281
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606840643136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840656661
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840658583
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840664193
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840664236
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.debug",1606840664241
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1606840664245
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1606840664246
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1606840666337
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1606840666369
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1606840666372
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1606840666683
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1606840666689
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840671750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840682263
started,bundle,com.altera.sbtgui.flash.plugin,11.1.0.259,"com.altera.sbtgui.flash.plugin",1606840696744
executed,command,com.altera.sbtgui.flash.plugin,11.1.0.259,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1606840696760
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840697032
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840707359
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1606840709754
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840711166
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840712277
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1606840712347
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840712388
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1606840712585
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1606840712585
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1606840712585
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1606840712586
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1606840712589
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1606840712589
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1606840712590
error,log,,,"Request for monitor: 'RequestMonitor (org.eclipse.cdt.dsf.concurrent.RequestMonitorWithProgress@f31775): Status ERROR: org.eclipse.cdt.dsf.gdb code=10001 Connection is shut down null' resulted in an error.",1606840712614
error,log,,,"Error in final launch sequence",1606840712633
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1606840712634
stopped,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1606840712635
stopped,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1606840712635
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1606840712635
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1606840712635
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1606840712635
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1606840712635
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1606840712635
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1606840712636
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1606840712636
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1606840712636
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1606840712636
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1606840712636
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1606840712636
stopped,bundle,com.altera.sbtgui.flash.plugin,11.1.0.259,"com.altera.sbtgui.flash.plugin",1606840712636
stopped,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1606840712636
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1606840712637
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1606840712638
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1606840712638
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1606840712639
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1606840712641
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1606840712641
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1606840712641
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1606840712641
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1606840712641
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1606840712645
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1606840732968
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1606840732969
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1606840732969
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1606840732970
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1606840732970
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1606840732970
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1606840732971
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1606840732971
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1606840732971
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1606840732971
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1606840732972
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1606840732972
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1606840732972
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1606840732973
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1606840732973
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1606840732974
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1606840732974
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1606840732974
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1606840732974
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1606840732975
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1606840732975
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1606840732975
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1606840732976
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1606840732977
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1606840732977
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1606840732977
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1606840732977
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1606840732977
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1606840732978
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1606840732978
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1606840732979
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1606840732979
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1606840732979
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1606840732979
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1606840732980
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1606840732980
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1606840732980
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1606840732981
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1606840732981
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1606840732981
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1606840732982
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1606840732982
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1606840732983
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1606840732983
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1606840732984
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1606840732984
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1606840732985
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1606840732985
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1606840732986
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1606840732986
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1606840732987
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1606840732987
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1606840732987
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1606840732988
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1606840732988
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1606840732988
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1606840732989
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1606840732989
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1606840732989
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1606840732997
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1606840732997
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1606840732998
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1606840732998
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1606840732999
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1606840732999
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1606840732999
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1606840732999
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1606840733000
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1606840733000
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1606840733000
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1606840733001
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1606840733001
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1606840733002
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1606840733002
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1606840733002
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1606840733003
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1606840733003
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1606840733004
os,sysinfo,,,"win32",1606840733005
arch,sysinfo,,,"x86",1606840733005
ws,sysinfo,,,"win32",1606840733005
locale,sysinfo,,,"en_US",1606840733005
processors,sysinfo,,,"4",1606840733005
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1606840733006
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1606840733006
java.specification.name,sysinfo,,,"Java Platform API Specification",1606840733006
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1606840733006
java.specification.version,sysinfo,,,"1.6",1606840733006
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1606840733006
java.version,sysinfo,,,"1.6.0_23",1606840733006
java.vm.info,sysinfo,,,"mixed mode",1606840733006
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1606840733006
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1606840733006
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1606840733006
java.vm.specification.version,sysinfo,,,"1.0",1606840733006
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1606840733006
java.vm.version,sysinfo,,,"19.0-b09",1606840733006
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840741904
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840746863
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1606840748184
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606840749195
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606840750511
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1606840752680
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1606840752763
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840760288
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840761180
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840761431
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840763822
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840768090
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840768181
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840768186
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840777000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840778895
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840794298
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840807883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840816118
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840821983
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1606840825727
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1606840826873
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1606840826892
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1606840826895
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840830297
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1606840830316
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1606840847259
error,log,,,"Error starting process.",1606840849566
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840849585
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840851059
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840852695
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840880789
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840882270
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840923697
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840924207
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840925285
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840925591
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606841146253
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606841181325
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606841260800
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606841268616
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606841274216
error,log,,,"Error starting process.",1606841274230
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606841276868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606841277719
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606841665935
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606841667533
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606842584695
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606842585165
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606842653606
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606842654365
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606843016882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606843035075
