what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606828022008
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606828025478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606828037626
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1606828042899
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1606828049215
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1606828054515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606828054807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606828059955
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606828065674
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606828156690
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606828157960
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606828188057
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606828188639
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606828669840
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606828674431
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606828676519
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606828677242
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1606828678043
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1606828678425
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1606828678527
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1606828678558
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1606828678600
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1606828678600
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1606828678704
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1606828678743
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1606828678804
stopped,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1606828678804
stopped,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1606828678804
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1606838645550
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1606838645551
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1606838645562
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1606838645602
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1606838645602
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1606838645613
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1606838645629
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1606838645655
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1606838645675
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1606838645675
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1606838645696
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1606838645707
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1606838645727
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1606838645744
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1606838645764
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1606838645803
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1606838645811
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1606838645828
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1606838645850
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1606838645857
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1606838645865
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1606838645886
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1606838645904
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1606838645933
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1606838645934
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1606838645957
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1606838645976
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1606838645987
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1606838646008
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1606838646016
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1606838646021
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1606838646042
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1606838646053
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1606838646072
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1606838646089
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1606838646100
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1606838646117
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1606838646137
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1606838646148
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1606838646170
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1606838646182
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1606838646191
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1606838646225
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1606838646234
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1606838646250
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1606838646274
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1606838646283
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1606838646301
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1606838646316
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1606838646317
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1606838646319
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1606838646319
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1606838646320
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1606838646321
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1606838646322
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1606838646336
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1606838646343
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1606838646378
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1606838646399
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1606838646427
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1606838646461
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1606838646469
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1606838646502
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1606838646502
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1606838646523
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1606838646565
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1606838646580
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1606838646580
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1606838646614
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1606838646635
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1606838646671
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1606838646705
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1606838646725
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1606838646738
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1606838646739
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1606838646746
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1606838646747
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1606838646747
os,sysinfo,,,"win32",1606838646749
arch,sysinfo,,,"x86",1606838646749
ws,sysinfo,,,"win32",1606838646749
locale,sysinfo,,,"en_US",1606838646749
processors,sysinfo,,,"4",1606838646749
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1606838646749
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1606838646749
java.specification.name,sysinfo,,,"Java Platform API Specification",1606838646749
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1606838646749
java.specification.version,sysinfo,,,"1.6",1606838646749
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1606838646749
java.version,sysinfo,,,"1.6.0_23",1606838646749
java.vm.info,sysinfo,,,"mixed mode",1606838646749
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1606838646749
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1606838646749
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1606838646749
java.vm.specification.version,sysinfo,,,"1.0",1606838646749
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1606838646749
java.vm.version,sysinfo,,,"19.0-b09",1606838646749
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838660498
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838663671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838676458
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838677559
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838678986
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838684509
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606838689331
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1606838689395
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838725345
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838733669
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838741458
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838747347
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838754442
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838872373
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838878187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838883381
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838885520
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838927170
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1606838936250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838936573
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838944869
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838944878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838946651
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1606838960841
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1606838961969
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1606838961973
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838962998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838963042
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1606838963077
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1606838963121
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.debug",1606838963129
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1606838963163
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1606838963196
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1606838963197
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1606838965157
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1606838965194
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1606838965340
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1606838965356
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839002828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839025516
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839043041
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839130404
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1606839130422
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606839135587
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839141369
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839148285
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606839148319
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839149833
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839239371
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1606839245073
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839251409
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839695192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839695210
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839816962
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839817560
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839988282
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1606839999881
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840005154
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840006580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840007864
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840009709
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1606840009858
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840009951
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1606840010220
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1606840010318
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1606840010382
